region_id,year,ecozone,ecosystem,x,y,area_km2,protection_status,indigenous_stewardship_context,carbon_density,biomass_carbon_density,soil_peat_carbon_density,agriculture_pressure,urban_pressure,resource_pressure,degradation,hydrology_integrity,restoration_readiness,monitoring_quality,sar_overlap,connectivity,flood_exposure,heat_exposure,community_vulnerability,temp_anomaly,drought_index,wetness_index,wildfire_risk,pest_risk,conversion_probability_true,converted_observed,true_baseline_ghg,mechanistic_baseline_ghg
829,2024,Boreal Plains,forest,24.131433797752877,48.4384259201451,18.12247293966317,0,0,267.9447580275813,186.9358261522811,81.00893187530022,0.43987935479345913,0.40744841898589507,0.7087420002701823,0.607301857339996,0.3920788732090103,0.5377924026472409,0.4244535066448236,0.38833479033359913,0.3103884431055227,0.2746480021503779,0.330299909483569,0.11723909643197158,-0.20170238131645057,0.3951647879568132,0.4654921458992041,0.6119262008511097,0.18330758097733635,0.3342031111132011,0,74.1894844787363,219.2703547052439
830,2024,Atlantic Maritime,riparian,8.242798945712682,4.872242675272764,9.101452479683745,1,0,177.78889922119208,112.47831471430621,65.31058450688587,0.1669456789918727,0.6288820044680982,0.3425485993524432,0.2664961635340685,0.6118169771265551,0.39680430065604017,0.8773873128358083,0.460064721282198,0.5352038760214586,0.5358061348542164,0.4142035733165792,0.33936904137283763,-0.14741663682393658,0.32052493226327894,0.5877776200463798,0.05995478827316729,0.0,0.07574313757619107,0,4.997872712760172,17.788344109906582
831,2024,Atlantic Maritime,forest,49.656489714718745,1.6491258977649914,4.30446752578389,0,0,289.1851963407384,127.25335536045247,161.93184098028593,0.32027607753372184,0.5351547853837172,0.5531620376152848,0.6406531468826995,0.26038158847446047,0.5105295696317792,0.29114619594967406,0.24406507432991228,0.3958845156073673,0.10438183195220398,0.4081944007268198,0.3430716404753357,0.32087755735969303,0.5321826024185068,0.43523099414138,0.32225107886348564,0.42120279909556013,0.32473190300477817,0,17.996322717667717,51.982208647551595
832,2024,Prairies,grassland,88.77616757138874,47.34754019943266,18.61413785581371,0,0,161.4727355136425,35.569930903006195,125.90280461063631,0.7434660927265561,0.2787161286973937,0.30611805051233737,0.6926024384053305,0.2421558691550326,0.7198216632699673,0.39028860671953525,0.5181543544754853,0.28924616497711547,0.22771515790027008,0.32603675856057873,0.1812486276670269,0.47632326719412305,0.898586650351313,0.34530996680885373,0.509304042448177,0.2464495996321007,0.681556023055363,0,45.48435972322865,234.89984805050844
833,2024,Pacific Maritime,forest,63.01519692743847,16.437872592444368,19.79652958545143,0,0,204.66010817154273,100.19132953064718,104.46877864089555,0.21179703411587095,0.3958041108334889,0.15191770148877332,0.43434458080785304,0.6585074042724075,0.3878177540143314,0.30872324211189395,0.12583614872724874,0.3224821677414685,0.26376598361782483,0.31251183287053913,0.40670995019658507,0.3639792146450945,0.6970374073647392,0.4370450879209208,0.5557233376304506,0.5083382283860082,0.1955013053790811,0,60.97813931856392,118.88083922012545
834,2024,Pacific Maritime,grassland,52.09756327557735,70.51259459992218,13.332471107632951,1,1,113.82870960473453,33.43405132228592,80.3946582824486,0.4794538345253439,0.5839465735478956,0.5152144374095939,0.5004808182810614,0.5956549979502714,0.7084993810540224,0.7411795779533652,0.3692498886996182,0.3814409630402292,0.15427111336510457,0.6157694574380528,0.5866533233151089,-0.36158277985354054,0.3432956059222088,0.38061154657661894,0.09145255642751875,0.03006960263495381,0.2888119896282067,0,17.528604453244647,52.141460259120926
835,2024,Atlantic Maritime,peatland,42.85929182509165,79.53234625277513,7.914158880544241,1,1,612.1219656055589,155.29015203303004,456.83181357252886,0.24654447642815636,0.5027237436365177,0.22336074897361596,0.30347879781975395,0.7715124940124078,0.5094771206143162,0.7194594848168323,0.30171602547760246,0.5787207184515302,0.29262793321911124,0.596907549207467,0.4963369297569477,0.34735178559750396,0.3309648188959549,0.6959841970134126,0.0,0.28246343226450077,0.10046817646155916,0,48.438407115147875,82.00269590443556
836,2024,Hudson Plains,grassland,46.4401626317192,22.82967084571056,15.625661761929607,0,0,137.7262233947868,42.36616892080324,95.36005447398358,0.4792219526447498,0.4512193520075979,0.36160414667560853,0.44460473386504257,0.5994063364615193,0.24693842990420845,0.26224369740367387,0.4949350500563097,0.23105472149684422,0.3861598462615491,0.32834870539621197,0.2848185426927872,0.5134222141285841,0.4816202504436841,0.36615663664973896,0.3316227927818388,0.20964557782728427,0.49115633281441,0,19.381174688144384,119.03350160017419
837,2024,Montane Cordillera,forest,20.927734757195093,59.217694488178076,6.649270819333128,0,0,243.14313530052678,160.28540623757874,82.85772906294805,0.12110417779950729,0.5060575219461743,0.6398920063341836,0.5219259601013622,0.5193566706142818,0.5165205894692186,0.5813435629161587,0.49360198713899667,0.2978481874555867,0.3322900483377101,0.07894377264961683,0.0678045040668196,-0.3739873218521628,0.36951455531213295,0.5336488198366717,0.4511922548239698,0.35166283888340727,0.2372463037539191,0,26.480463515074817,53.858645005445474
838,2024,Prairies,grassland,82.29358771930973,15.4444643485386,8.457242474306511,0,0,169.74642537839148,41.308650058491885,128.4377753198996,0.7290071100871905,0.427772750708185,0.4358134511652916,0.8062165337344805,0.22153951122100246,0.6557728158008805,0.49448745942223715,0.5127390459900327,0.386891532857254,0.3041942336951993,0.43245414086999195,0.4439419160739083,0.32067513920927576,0.48878321218464865,0.7262273352303086,0.25935056664065675,0.1265844525883003,0.7017109590286409,1,187.49179694416543,113.31178274996809
839,2024,Taiga Plains,peatland,19.838296328152804,30.3582651594387,9.846500717146197,1,0,479.2300197812374,130.4931102762444,348.736909504993,0.2561753849974761,0.4421096525588441,0.6651501978531974,0.21148828028956793,0.8292714252525956,0.41502585220991156,0.8354107907338678,0.3844697065140272,0.5216254522778465,0.22785135845251964,0.349619051367545,0.5271403477542744,0.10630415376738644,0.5015304470384574,0.7296765229341343,0.21162024677200672,0.041177824702811464,0.16736039530736274,0,47.547189984917125,114.64932212886849
840,2024,Boreal Shield,forest,71.6622756727313,88.87954941814333,23.669007430355467,0,1,198.11547165430665,88.3303371141945,109.78513454011214,0.40395631380115654,0.4411665342286392,0.4607591620629212,0.49411061188791433,0.5534256464785059,0.49533980580926285,0.4045106748360407,0.3529326869221442,0.45446161228103965,0.15947533766355204,0.5344545319830675,0.6463248606460168,-0.031784427399457346,0.30245426872022485,0.2796558900606442,0.3853997140694527,0.2640705553063642,0.26416740033748193,1,798.083696632311,163.5555540523282
841,2024,Hudson Plains,wetland,75.99850114961527,54.40980914823108,12.189366548073025,0,0,223.29722725175495,72.6842792664042,150.61294798535076,0.2910080329443752,0.47911015085087233,0.45680651735190014,0.445512893295964,0.41404489013129786,0.4717866490731508,0.4639189564440589,0.42732699404425756,0.33608527416749034,0.651210082392449,0.4056917257495647,0.4244435139989747,0.07654571193729878,0.3545931487507001,0.6359206464722341,0.12859479438798238,0.0475608990957548,0.30889381810434,0,106.79661834802431,159.93586120062284
842,2024,Taiga Plains,forest,57.486904202773424,88.58886951442001,11.630994488838576,0,0,275.33909577230787,193.28788314844974,82.05121262385813,0.4133735947732123,0.1596123312543688,0.4558730963302134,0.5242564986724499,0.3967187867331262,0.5480803502820683,0.36391150699591934,0.13308653435130235,0.4273096082921022,0.18839696395543495,0.4124730618154909,0.2203262715801671,0.16081514240097977,0.275955997143655,0.4566472836918055,0.35239466839580996,0.26602726107097174,0.20912940875011904,0,36.51571830237857,95.05666048156256
843,2024,Prairies,riparian,86.29263749548285,22.524780417950694,43.60103477636337,1,0,157.2678063570948,116.28717385878936,40.98063249830545,0.6270653204933739,0.4206272893199356,0.42416680612274615,0.36744325917379217,0.5296645783780035,0.4189742963062315,0.7942636901470903,0.41862542357518834,0.635060040764963,0.46253683579864735,0.5079583373479301,0.5009882990520612,0.33939626308346066,0.4214151055585637,0.4817624688472816,0.26762640952802874,0.23154123957784378,0.13221116300994099,0,59.27667554371662,134.71094682160674
844,2024,Boreal Shield,peatland,29.105035245065004,33.002434324866606,18.06279636436568,1,0,628.9876736028652,174.57586867289496,454.4118049299703,0.2831045095887063,0.3624522511090356,0.19438007486426753,0.1978860509597915,0.9128284498056094,0.31788480739952096,0.7980293020363175,0.13787598875210066,0.6914946620196822,0.11599703351504502,0.4050142114732181,0.2973152230582023,0.3265036323636465,0.3547864891012993,0.8843317605089692,0.12916246243570983,0.16672977699941915,0.08264053026910134,0,81.10979209227322,150.90010749636497
845,2024,Mixedwood Plains,grassland,88.16172212428633,47.095213845681705,17.929492465257333,1,0,130.9634663903319,30.054493177408684,100.9089732129232,0.7008754811692324,0.5717197293697188,0.586043846940261,0.5750413938260358,0.5903686165323254,0.5200454896512737,0.7290592125998939,0.5207616380070609,0.5474822540447509,0.09441203841811677,0.5208023653384469,0.3755766550365604,-0.3267318297257941,0.4648535421226636,0.6045830550242699,0.20209990359101102,0.08177809318511518,0.44547233484884763,0,22.18791318137946,120.3202899219728
846,2024,Prairies,grassland,72.94104595993042,48.00800751945429,12.141928039763044,0,0,131.2345718542249,53.1328439049066,78.10172794931829,0.7724461967095567,0.5423049620936601,0.20752859427030634,0.7550919859154799,0.028003222043302634,0.6166974361159215,0.4156634756523304,0.5738162110746577,0.3752582239539072,0.23878168918308595,0.3497523209504842,0.35992105681556286,-0.11216806304367045,0.41221195634678665,0.4556763882088572,0.268530772853301,0.1492357742102165,0.6979555611717911,1,191.810434804458,124.37153823285514
847,2024,Pacific Maritime,forest,79.87498277617607,99.76479671837004,10.71876113071549,0,0,293.353481580911,166.30895189743887,127.04452968347213,0.3398224147370673,0.289247221109789,0.34236823250339327,0.38020842461735854,0.7762730365698076,0.48046093518721966,0.4194210489400346,0.20358277400546934,0.34684182478160014,0.17953935281536035,0.2517887057405532,0.30454292576993147,0.07339138022705409,0.5298148672066432,0.3177075070983301,0.5405803314369466,0.24340032284122592,0.207297583725905,0,31.777648051584332,93.26743765259803
848,2024,Boreal Shield,forest,66.45797095273142,11.44453189711301,4.470393597989724,1,0,248.6131613567041,102.16180909913973,146.45135225756437,0.07826844476922973,0.17347473190538384,0.2182137009919621,0.08399502956519554,0.9246771077879574,0.3221702079853613,0.6976717544441315,0.2934034585658986,0.5422946711314863,0.0924816718507939,0.22796986935154312,0.37156577218126025,0.44305468423111743,0.30767255425980433,0.3496810323824986,0.2924853290684206,0.4711260807517008,0.03257356359300796,0,6.502683652393861,7.810112180868392
849,2024,Montane Cordillera,forest,84.63430169899694,85.19650356015907,25.35072407024198,0,0,366.28099650045505,255.91916382327582,110.36183267717922,0.20219815954830628,0.49266123645201115,0.5203522587923619,0.5515343010773769,0.5497376808384933,0.4937451325691208,0.4156646878647137,0.21842026699907516,0.4624742052834267,0.2825239510455387,0.30519436502256,0.43823666766895847,-0.6318728804820177,0.004284153023421722,0.6209300478261243,0.3175221567298418,0.07772313534247999,0.20850161651946028,0,114.34548300325389,274.862406942261
850,2024,Boreal Shield,wetland,99.30988627176359,86.36820394218702,19.040539007234404,0,0,276.7333015826822,83.69908328671188,193.0342182959703,0.42613580077897284,0.1807167815617589,0.38831403048438967,0.37233955077898245,0.6783071646795072,0.5374540973476858,0.4253727168572505,0.35653395145094635,0.5572696146838475,0.508514987747569,0.24607444794627617,0.32407486805499125,-0.10270885155594912,0.33998639309653605,0.536583125837089,0.13743453952305676,0.05411099618380377,0.25601285699452514,0,127.27234042605824,240.6714435900009
851,2024,Boreal Plains,forest,42.01628545246386,55.31986315377873,13.483391971078365,1,0,240.6087563647273,165.0268704835924,75.58188588113488,0.17633001212622754,0.0880352562853776,0.5460668356687128,0.03545310834473728,1.0,0.2915917496103949,0.6852907942684191,0.462343938621326,0.7590070567152839,0.07376121951541639,0.3467291798728862,0.19547489371478877,-0.3319726683967764,0.28376147386134176,0.41318296431662915,0.5074718048825813,0.11628679607699788,0.04105692606214268,0,17.447050069923908,30.497515984171557
852,2024,Mixedwood Plains,riparian,81.39156837095703,34.403716825915374,13.798022902852043,0,0,234.72557466837864,150.8698603761519,83.85571429222672,0.5915678925557557,0.7416425059629959,0.5326900001619594,0.7032917769910659,0.31768246634468367,0.5103427896151536,0.43568780859158857,0.31109510917348093,0.3975807207314419,0.7037430347154648,0.43074341131588145,0.2121728569870236,-0.29234438952422437,0.3177980311125561,0.6844982182262301,0.26927664323426326,0.11203329383330628,0.45324637843283866,0,38.529877138860975,175.50998243001268
853,2024,Mixedwood Plains,riparian,74.45797595180336,51.92261042882962,22.306527401965415,0,0,236.20076593028026,99.42936040276284,136.77140552751743,0.5749136958055192,0.6325456893613861,0.4155689185283037,0.8333491145148706,0.03030543960383772,0.6800504919581374,0.37190624942526496,0.260002832371366,0.4996616929859647,0.6974516442964019,0.5365235875737085,0.44705149257886273,0.2964337738606881,0.4572055900973134,0.5180101173467916,0.26265888837015805,0.0590263882009712,0.43762758634182036,0,77.96313251180818,285.57735295001333
854,2024,Boreal Plains,forest,45.2870165712018,29.24677048065638,6.327526868956508,0,0,351.80968109737796,156.94318501928964,194.86649607808832,0.22649774322527275,0.3965008651497784,0.5544739564342845,0.4415693261288903,0.5478631854937887,0.34782254869532075,0.4020554869539381,0.2315978114346842,0.4801140003760138,0.1197547974831642,0.3918427655490335,0.19897473662946438,-0.08297139823573872,0.4669119243990806,0.39561476368078313,0.7636884823280218,0.24342644467125088,0.22938832779039808,1,265.608785540185,77.30661427009966
855,2024,Taiga Plains,peatland,92.6948999732512,79.91074484399395,10.757092103931715,1,1,629.9426356625473,161.39699182601424,468.5456438365331,0.1063776452468784,0.32349847101822865,0.5397765607552087,0.0,1.0,0.5764652073057958,0.7436139911274039,0.31474137298515786,0.6127441323340077,0.19911355921017276,0.1550255775013255,0.44270319720251716,-0.5334244936721164,0.1493091513304018,0.7186205110069627,0.09289462937679434,0.0,0.07685101524605488,0,2.6847244565386723,55.76796388311221
856,2024,Hudson Plains,forest,39.44259295725947,49.827915871033014,7.964812681707803,0,0,327.20362837463153,216.82464776469027,110.3789806099413,0.2413381650313757,0.16596778188694036,0.5423235350448009,0.3264721860517921,0.651931703794772,0.5625532478130816,0.3464966214068622,0.3067530372553513,0.4794777839956898,0.07978154906953644,0.14454705639939033,0.21526810506271918,0.010390237441806227,0.2444163781176579,0.492649911816102,0.32740569826355764,0.3211072126040911,0.15800187162171306,0,23.081170913420767,57.86072079101739
857,2024,Mixedwood Plains,riparian,56.546591627623755,92.58421788774506,39.42223926321098,0,0,232.09272378912388,125.77624256694565,106.31648122217821,0.7046930571272746,0.41582831922590874,0.5026386986170046,0.5814542676931159,0.48431890452215115,0.46831913462615504,0.28803410011552716,0.5872749055376136,0.46492384244834845,0.5570885394387062,0.30372159820492883,0.3772735894709328,0.5589648721151732,0.39472348426429094,0.38497010110486446,0.2175539605236064,0.22641825362349502,0.3846576979775584,0,105.45821965404858,418.0959720942022
858,2024,Prairies,riparian,10.594235699096155,62.26913443560438,24.085513074663165,0,0,304.5783258224383,221.8933891283458,82.6849366940925,0.49734957604267105,0.38278106477141083,0.24120820470070586,0.5013172897991801,0.4921129713367755,0.4808268544724304,0.5461548826919198,0.38975701330180507,0.42602516527072287,0.5818459571324947,0.3124637444050445,0.4891508477393207,-0.40167279920595067,0.521887998138687,0.5840751281638504,0.26785247432588477,0.12724384405385947,0.26998230172062454,0,79.78533243638809,251.93511973482225
859,2024,Taiga Plains,riparian,22.57751940662662,51.431933311468335,4.430529254113576,1,0,294.54457263197037,164.19987289603972,130.34469973593065,0.2200156954317837,0.24407292168789285,0.4699300058223048,0.26579490407874173,0.6746541640097713,0.5713105672306147,0.839349456055974,0.4010351875082663,0.6763733867360748,0.5943660837972548,0.16329599866604502,0.42097618868589715,0.18323434386786752,0.2887303622820222,0.674457336291504,0.16831104363409946,0.14292895300923444,0.057883422022809425,0,0.0,13.534783688994802
860,2024,Hudson Plains,wetland,84.06961705337606,71.10693539776523,6.471650039892306,0,1,257.803654798519,86.99255869794584,170.81109610057317,0.2007767622111387,0.4285582302160392,0.4472178587141586,0.441994922632864,0.4494072390359819,0.5857107097240442,0.437075352924124,0.7068275562303795,0.3325560538527986,0.675720792653267,0.2109001555437563,0.5194412232784023,0.4419259529534376,0.36126448208618267,0.8245241073886347,0.0807592178479594,0.2889985605452708,0.268857539480009,0,66.7426461531283,95.49858864503503
861,2024,Hudson Plains,forest,39.65527228288474,50.39329644302343,13.835114366317216,0,0,270.57445584411664,175.37594151814258,95.19851432597407,0.4101143500147238,0.2861229194936454,0.43171527616362143,0.6332184577155797,0.3276000040310858,0.37257248358671313,0.41549448784519405,0.3383675431383196,0.2365227224453935,0.19608673615747801,0.15805374429792018,0.4492750004924795,0.03764433008065754,0.46765948113144995,0.4302044458995042,0.42877350660176927,0.3939939557415246,0.26495342279935197,0,53.22214685859454,138.71997586722858
862,2024,Hudson Plains,wetland,39.40840894152582,90.45063504194472,11.474852288021294,1,0,277.92938412916465,87.18421483330727,190.74516929585738,0.2721844962703938,0.37166331145941256,0.2524932216248981,0.01422464489502454,1.0,0.32410914251561745,0.7497214108995263,0.5428593356042891,0.5669332656159092,0.5398345457230638,0.3783361055789255,0.4844407491798545,0.5320000799330302,0.6839346546106138,0.6160080626750418,0.2682180994884168,0.19283382998890244,0.08692937601606376,0,80.23588846739715,91.98453223822001
863,2024,Atlantic Maritime,forest,24.598101819062023,18.44459608868413,7.182085392719587,0,0,275.07524850800587,184.25152350626857,90.82372500173729,0.23594533922801247,0.5554846791160755,0.4822435151733422,0.5102773710468923,0.2937834485275126,0.5036659025566714,0.4875285197660999,0.24887620291366377,0.3598824250916227,0.2549321397785683,0.30714236386470567,0.283575422343169,-0.11495270474037035,0.2986107213202072,0.5336965155793569,0.4433749370743176,0.2594671878745353,0.24778787726204374,0,24.30058311102139,67.36236210071208
864,2024,Boreal Shield,forest,49.16103342974544,97.33486837459057,43.36355018360291,0,0,377.4168908288084,159.46364486012482,217.95324596868358,0.428914662660718,0.3819039530065438,0.27285816003577684,0.5997182185531398,0.3222741403753579,0.5668544319665475,0.32077657966172973,0.3354726007411396,0.44493749278459077,0.2383385931488448,0.3344629913736434,0.2893519199667269,0.41148500956993317,0.42221439215686857,0.508191346802839,0.265123851804986,0.5538093997759359,0.2587963435389065,0,214.15758169256938,563.5435137998256
865,2024,Mixedwood Plains,forest,80.58169613506224,81.2190551851192,17.670506541820554,0,0,289.31585429973563,177.6095855254485,111.70626877428711,0.5629006790176235,0.6873154528483059,0.5530642733889319,0.8014073831820807,0.0,0.505541630724253,0.5141086602106579,0.3864745263275489,0.39166272928231005,0.305720889220537,0.3837578948805107,0.43201977063164,0.35248430538394465,0.4500229151287384,0.4189053448748571,0.45317201877012353,0.5226940657257059,0.46754198458226065,1,735.7061727736109,299.4057260103034
866,2024,Mixedwood Plains,riparian,89.51641177737396,86.07333618648696,19.3201574352706,0,0,209.71786837435815,114.32891816117264,95.38895021318551,0.4210833800563001,0.5767050691967112,0.45419643171224616,0.7253874779598397,0.21290503664235633,0.5421618888529359,0.5133131358407947,0.45262733052715576,0.6040364931742153,0.5390500963030281,0.3739576664877282,0.4298386272112513,0.04186683031102902,0.2900187894206215,0.5265922788644668,0.03639564435583613,0.18910191048987954,0.3358106080978175,1,332.0182160797582,166.00400571133522
867,2024,Hudson Plains,forest,7.011443204418388,48.290783237107114,10.169487118087623,0,1,259.72117026593406,167.37702222779978,92.34414803813429,0.17939214951945007,0.4334002981318378,0.2420823171023722,0.3093471929464061,0.8103842804823163,0.6359729614456469,0.5264710155697391,0.2578752018094229,0.5476180413941258,0.2804147591562555,0.29155386575191944,0.33629849190605005,-0.32180103885312106,0.16272648631040998,0.7537355352056798,0.3124324057371888,0.3316061072064412,0.14951636219832085,0,16.405522766035364,55.57294113942863
868,2024,Boreal Shield,forest,57.48207312401155,83.72015493375974,22.13700806237573,0,0,218.2830428140711,110.02940917469152,108.25363363937959,0.404757397070809,0.3676534751664905,0.31905026460776204,0.5063402240736682,0.37504813775344825,0.47482502339440735,0.3765125365381088,0.2221712272004713,0.30142704906531487,0.06762648797005401,0.349234166025887,0.3762247391754979,-0.20043248123171725,0.23878465142266864,0.40462794234540034,0.31507790657407464,0.3257777027548843,0.22444889235104357,0,57.60413509911369,147.61929325021217
869,2024,Boreal Plains,grassland,46.727336789233455,30.677408357720516,12.070470091604092,1,1,164.4795694832663,33.95612742097973,130.52344206228656,0.4150350195918935,0.014674177509800242,0.5438066856971472,0.2922272736696882,0.7780887009164447,0.5540464061623771,0.7388900401492522,0.5808380045626276,0.470128523905455,0.08386771808779964,0.12132273600463322,0.4909546967425644,-0.5360467719292962,0.30828268029657413,0.29287686710438865,0.18409595412181595,0.0365931012020566,0.13456190935728077,0,6.23535713467165,35.99643875292155
870,2024,Hudson Plains,peatland,61.42818504715783,76.19481785641752,12.73254424149411,0,1,596.9983196040746,55.94141275822386,541.0569068458508,0.1485947165720703,0.42882475279800036,0.4070116627369208,0.3114872597035331,0.9733952530276989,0.6380680037935685,0.4232632335847431,0.09018655984065771,0.5061492262926292,0.1723917380971653,0.34302425163577954,0.5498416716520318,0.19853748162825452,0.3187728426133905,0.65784868468032,0.23304135520767383,0.16193742683133755,0.2568067288890342,0,62.670175204305984,234.78202180487375
871,2024,Boreal Shield,peatland,44.727568690826914,14.045015838902264,20.822852841845602,0,1,884.7222378281621,152.06479007707355,732.6574477510885,0.1264483846548634,0.3550392163751634,0.3605570374869223,0.4744969346256306,0.6708568785001043,0.5797688076086711,0.27190956046174747,0.1112003709732266,0.5741638627953266,0.07029024332223249,0.4194513695185916,0.5757377348857229,0.1685751272938461,0.4805509482675552,0.7786040363254914,0.017076547666803,0.3072890779003843,0.2624256353774461,1,2993.7685058074767,644.1650642701603
872,2024,Montane Cordillera,wetland,39.864482085341514,30.70519159625087,6.074206353036726,1,1,160.95922148989774,68.59091401689767,92.36830747300007,0.1895682428317032,0.41999589008689603,0.4673263824648465,0.1382376261706625,0.8751137118684587,0.6220105398562048,0.7825264196113774,0.36935790384711276,0.7126866236329781,0.619435269180209,0.3520503214051962,0.7521886945317906,0.0698043629884299,0.29141148011411483,0.4329990986445613,0.26532169735483746,0.09175757423294631,0.08489050666405586,0,30.818475258524636,33.14166809222087
873,2024,Prairies,riparian,47.188071242948936,44.57326633597328,35.81494709597006,0,1,236.3620724486625,155.34886158234184,81.01321086632068,0.46175225793767516,0.16385102011076583,0.20858901285533982,0.31646632679419173,0.7693771187854566,0.4697114692164237,0.35854180925257256,0.2930178190342027,0.6151864143540111,0.5494264659109699,0.31069012652974,0.6924905453159806,0.019321538359716874,0.4231373380643521,0.4075434603945623,0.28495269685192115,0.15386479026851393,0.18012312788375362,0,62.992416949123104,201.12542333892264
874,2024,Pacific Maritime,wetland,58.19991287564142,32.23197181434219,16.44981232115768,0,0,319.76454430233446,90.36988367404952,229.39466062828495,0.10156657992034684,0.2965301651720661,0.45669554416347186,0.46143263622641606,0.40159908352990475,0.4594458582568074,0.35393072398230097,0.42937584450764443,0.2558837479625514,0.4590559333659717,0.2611461057128888,0.4010593826600429,0.38939793669663453,0.5210078006510125,0.5213666929507972,0.37245537804258944,0.08373888922875725,0.23387324651896485,1,502.23219981673174,234.19641714406163
875,2024,Mixedwood Plains,wetland,50.09832110317768,38.70171156241836,30.09982370705581,0,0,105.10394079946366,51.35347134546689,53.750469453996764,0.4040309920047233,0.4238371993806939,0.4231445601169674,0.6196636574610018,0.22299487719794275,0.5472631670853813,0.31201539604945205,0.5350587688220418,0.39979544809724116,0.6107687413491488,0.333352329893535,0.39851986378689674,0.12444954198573357,0.3645045862525382,0.5921507705230593,0.05599944295442194,0.03417308756346578,0.355681249033767,0,208.0799654559971,274.78265966615476
876,2024,Prairies,grassland,47.214445102064616,82.0104744783698,8.236035782978396,0,0,215.63929403272653,43.51438874197247,172.12490529075404,0.6103463237450348,0.42994500127281166,0.4000739675470481,0.7775816514342665,0.22528815947367287,0.5676505755958865,0.30349710812553965,0.43764866178457107,0.3759885717237312,0.04003401632540693,0.36799785332056156,0.10064790504525029,-0.08866128930114035,0.4547318303721735,0.35450126480741817,0.20789728885917597,0.2620485406085049,0.6252974237357725,1,212.40797267380594,125.76517379351857
877,2024,Prairies,grassland,81.78353099580808,25.667589214216758,8.955422204816752,0,0,130.11501809806617,28.995501709160184,101.11951638890599,0.6535315311836788,0.20311601253477676,0.4211649749580359,0.7509023596514595,0.28895869669538166,0.5512725634257403,0.49315100137609214,0.47919052863353306,0.49372219275542906,0.3402993728447848,0.11758141267291775,0.3096779102897842,0.08680706467836372,0.5264353495442402,0.5869589578833746,0.34489225371785415,0.20987607601042885,0.5957945141975793,0,8.080226789786426,80.4713913874882
878,2024,Atlantic Maritime,forest,74.56479912378578,74.52811721545723,7.853465333307235,0,0,292.76024601891766,175.50583637969035,117.2544096392273,0.4553553332295208,0.3855318852409138,0.30757972551790697,0.46174554057985867,0.6476948878450653,0.279074006075293,0.44669577205010247,0.3071371021857244,0.5055088314421908,0.208519948867423,0.4378657484384856,0.39161674279574804,0.5618762775246612,0.65753807760847,0.43952679954599555,0.6240387112059483,0.4742639439786162,0.2773322741585486,1,315.3636002444206,87.66299745318726
879,2024,Atlantic Maritime,forest,34.13784941811928,7.371206911165185,17.075824990167227,0,1,316.4297074033989,206.07971454686012,110.34999285653876,0.26992043336960253,0.5668219241140969,0.41009060106689904,0.5627202233454448,0.38040356251442364,0.7329303136206643,0.35604693788882363,0.33183478716778114,0.4452737726360888,0.23335258188532812,0.43832054777797896,0.47035754556966325,0.20554172246039942,0.392098845103507,0.5789699280549278,0.5010069691591794,0.39442617287666343,0.26668489986384764,0,82.01449395553922,200.45036023524494
880,2024,Prairies,wetland,80.05771175153204,76.57391075150608,15.429647423590133,0,0,292.19838864751097,75.53126346026657,216.6671251872444,0.5631780218180054,0.3030578826596712,0.7107005795880512,0.8577638337234568,0.16157571471270782,0.6872938619876812,0.46034328595976864,0.3073377592446995,0.3028720351418956,0.6454370259280635,0.30602943386460296,0.23374304338769483,-0.04747955359146333,0.6207037946365572,0.7920938288650602,0.48503383383412535,0.03633877423618363,0.5082142843064832,0,202.88959839012284,383.7214558485516
881,2024,Atlantic Maritime,peatland,85.36506690045002,79.2023242829773,11.525632861350317,0,0,761.0825907389524,158.10543536823005,602.9771553707224,0.3433560905842213,0.3978025726851121,0.5365611841618955,0.46975439042848655,0.5461567652268109,0.5544516230305621,0.39639288825737234,0.4225035827599165,0.27896640725661187,0.2460113198373951,0.323504223274061,0.29754153973945363,0.038881889132336145,0.30023676214085476,0.8031484830230762,0.09409626420263306,0.08955518955103267,0.37144352658681745,0,155.22917610837447,427.7356858203034
882,2024,Montane Cordillera,forest,15.34922053741905,40.1698775502482,8.518684639718757,0,0,339.8561521038502,192.2784340314154,147.5777180724348,0.2727141537060016,0.5414642171719497,0.576753222208488,0.5570420164974139,0.42981857294493936,0.5715653625390197,0.5244788530036869,0.25079116862445744,0.413487230147443,0.3054974955760585,0.3233443692838721,0.40557645263645725,0.16584468353142096,0.47673247049149725,0.5448147271749415,0.5698386918119905,0.2737258908527782,0.29539345537251077,1,364.504385118939,117.09420687013079
883,2024,Taiga Plains,forest,58.26824617307588,72.24778231674705,7.414014434475196,0,0,313.5488892106997,168.08758467782928,145.46130453287043,0.3330326522083959,0.4621602363320871,0.4900105589355544,0.6805269213282039,0.312225591058396,0.5821105365758249,0.35278861577492093,0.15823123303349418,0.2886118994327425,0.06246898894645597,0.3403563400492148,0.18109701175006582,-0.05527150905737979,0.3313108335480881,0.47016065157986325,0.3544046499172394,0.30507856255225857,0.2838397139304965,1,307.42696119311165,89.90640141448186
